country,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,area,PCA_component1,PCA_component2
Algeria,35.806,-0.265,318.1,1.8,1.3,2020-01-25,11:20,T,59,6.0NRT,289,37.1,D,2.3400000000000003,2.5569388307517436,4.019352252481965
Ukraine,49.946,26.371,306.8,1.1,1,2020-01-25,11:20,A,64,6.0NRT,275.8,13.2,D,1.1,1.6714708248153611,2.2851408953614882
Ukraine,49.947,26.386,318.1,1.1,1,2020-01-25,11:20,A,78,6.0NRT,276.1,23.4,D,1.1,1.8583537641035408,2.86573124494391
Ukraine,49.52,23.684,304.9,1,1,2020-01-25,11:20,A,60,6.0NRT,278.5,9.7,D,1.0,1.396184965077301,2.4081165336167274
Ukraine,49.519,23.741,301.8,1,1,2020-01-25,11:20,A,49,6.0NRT,277.4,7.9,D,1.0,1.3706271711147693,2.1915238530798984
Ukraine,49.771,26.998,328.8,1.1,1.1,2020-01-25,11:20,A,81,6.0NRT,276.4,38.1,D,1.2100000000000002,2.4164300432645245,3.3708488232212446
Ukraine,49.762,27,328.5,1.1,1.1,2020-01-25,11:20,A,81,6.0NRT,276.1,37.8,D,1.2100000000000002,2.4165743060583122,3.3365110542606486
Ukraine,49.466,26.985,306.8,1.1,1.1,2020-01-25,11:20,A,64,6.0NRT,276.2,13.8,D,1.2100000000000002,2.0110769522601624,2.239011908950772
Ukraine,49.4,28.659,303.1,1.3,1.1,2020-01-25,11:20,A,48,6.0NRT,277.1,12.9,D,1.4300000000000002,2.2072238323099893,2.071151609713332
Ukraine,49.158,27.334,305.1,1.2,1.1,2020-01-25,11:20,A,61,6.0NRT,276.3,12.7,D,1.32,2.095261029241347,2.1462754738773424
Ukraine,48.901,28.432,330.2,1.3,1.1,2020-01-25,11:20,A,87,6.0NRT,279.5,45.6,D,1.4300000000000002,2.6443821639687957,3.6738933898213797
Ukraine,48.903,28.449,337.2,1.3,1.1,2020-01-25,11:20,A,90,6.0NRT,279.1,59.4,D,1.4300000000000002,2.811207151234436,4.064368183367905
Ukraine,48.981,29.986,302,1.5,1.2,2020-01-25,11:20,A,50,6.0NRT,277.8,14,D,1.7999999999999998,2.780427123633171,1.9336102571103753
Ukraine,48.665,28.916,303.2,1.3,1.1,2020-01-25,11:20,A,55,6.0NRT,279.4,11.9,D,1.4300000000000002,2.137744901880122,2.2511292751396437
Ukraine,48.667,28.934,334.3,1.3,1.1,2020-01-25,11:20,A,89,6.0NRT,281.4,56.1,D,1.4300000000000002,2.7150419929241068,4.074939628362956
Ukraine,48.355,26.356,304.6,1.1,1,2020-01-25,11:20,A,59,6.0NRT,280.3,9.8,D,1.1,1.4835343928115046,2.533045119844003
Ukraine,48.732,31.326,309.2,1.7,1.3,2020-01-25,11:20,A,68,6.0NRT,279.8,26,D,2.21,3.4946617392687607,2.316459343262508
Ukraine,48.169,34.778,304.2,2.5,1.5,2020-01-25,11:20,A,58,6.0NRT,277.5,33.6,D,3.75,5.199822506257906,1.5870924550374497
Ukraine,48.165,34.783,300.8,2.5,1.5,2020-01-25,11:20,A,41,6.0NRT,277.3,28.2,D,3.75,5.1333308616840005,1.3838441998215725
Ukraine,47.954,31.777,306.8,1.8,1.3,2020-01-25,11:20,A,64,6.0NRT,280.5,22.6,D,2.3400000000000003,3.5316296627599826,2.2351027383799833
Ukraine,47.956,31.801,308,1.8,1.3,2020-01-25,11:20,A,66,6.0NRT,280.3,24.3,D,2.3400000000000003,3.5596328353811373,2.2871896130860803
Ukraine,47.724,29.941,316,1.4,1.2,2020-01-25,11:20,A,76,6.0NRT,281.5,28,D,1.68,2.7921751153684737,2.9764455718773557
Ukraine,47.643,29.924,314.2,1.4,1.2,2020-01-25,11:20,A,75,6.0NRT,282.8,25.1,D,1.68,2.7268787105131995,2.9641215468597655
Ukraine,47.633,30.276,331.1,1.5,1.2,2020-01-25,11:20,A,87,6.0NRT,281.1,57.1,D,1.7999999999999998,3.2591360228130672,3.813823882129973
Algeria,35.973,1.882,302.5,1,1,2020-01-25,12:55,A,49,6.0NRT,290.4,5.3,D,1.0,0.21786132427833915,3.704872352648613
Algeria,35.971,1.871,306.8,1,1,2020-01-25,12:55,A,64,6.0NRT,289.4,8.2,D,1.0,0.30450421445425313,3.8440759997603138
Ukraine,46.537,32.411,315.9,2.1,1.4,2020-01-25,19:05,T,82,6.0NRT,273.4,56,N,2.94,4.570349916643589,2.219969478475291
France,51.044,2.303,300.9,1,1,2020-01-30,02:05,A,16,6.0NRT,277.3,7.7,N,1.0,1.095016772415483,2.241587192704287
Belgium,51.177,3.813,307.8,1,1,2020-01-30,02:05,A,51,6.0NRT,277.2,12.4,N,1.0,1.238822424911464,2.5549624852477986
Algeria,35.815,-0.265,322.7,1.2,1.1,2020-01-30,02:10,A,100,6.0NRT,282.1,32,N,1.32,1.3873830360510278,4.246004706083179
Italy,37.569,13.866,326.1,1,1,2020-01-30,09:55,T,84,6.0NRT,290.1,24.2,D,1.0,0.9274006873634086,4.795110071297794
Italy,37.571,13.855,308.2,1,1,2020-01-30,09:55,T,67,6.0NRT,288.5,8.1,D,1.0,0.6533729229064984,3.80226838781061
Greece,38.885,22.516,300.5,2.2,1.4,2020-01-30,09:55,T,29,6.0NRT,288.2,12.6,D,3.08,3.6042481644693014,2.633660744856492
Greece,38.884,22.521,302.6,2.2,1.4,2020-01-30,09:55,T,40,6.0NRT,288.2,14.5,D,3.08,3.6400578402412087,2.7380099960160673
Greece,40.552,22.71,304.9,2,1.4,2020-01-30,09:55,T,49,6.0NRT,274.1,28.7,D,2.8,3.839973589870713,2.029181688951801
Greece,40.554,22.716,301,2,1.4,2020-01-30,09:55,T,31,6.0NRT,275.1,21.6,D,2.8,3.7358099241700238,1.8676760851084584
Greece,40.559,22.693,300.2,2,1.4,2020-01-30,09:55,T,23,6.0NRT,271.3,20.7,D,2.8,3.7930987182036118,1.5778321282794896
Romania,47.711,26.835,305.4,2.1,1.4,2020-01-30,09:55,T,55,6.0NRT,279.7,25.1,D,2.94,4.172164524509019,2.000528081439612
Romania,47.71,26.841,310,2.1,1.4,2020-01-30,09:55,T,69,6.0NRT,279.8,36.8,D,2.94,4.2887115130196385,2.3052804171431958
Greece,37.946,21.28,305.3,1,1,2020-01-30,11:35,A,61,6.0NRT,290.5,6.4,D,1.0,0.7111842339817673,3.7464473411392647
Morocco,34.855,-6.085,301.3,1.6,1.2,2020-01-30,11:35,T,46,6.0NRT,290.8,7.3,D,1.92,1.4496881914419109,3.3982275221292038
Greece,40.93,22.099,306.1,1,1,2020-01-30,11:35,A,63,6.0NRT,280.7,10,D,1.0,1.0486538981824687,3.028423270440735
Greece,40.932,22.111,302.8,1,1,2020-01-30,11:35,A,40,6.0NRT,280.4,8.1,D,1.0,1.004223039550417,2.854834232489874
Morocco,34.858,-6.102,301.1,1.6,1.2,2020-01-30,11:35,T,44,6.0NRT,291,6.8,D,1.92,1.4405884704012726,3.398291507638556
Romania,45.358,26.731,336.9,1.5,1.2,2020-01-30,11:35,A,90,6.0NRT,282.5,78.2,D,1.7999999999999998,3.2849874823066507,4.464627611414449
Romania,44.23,25.447,303.3,1.3,1.1,2020-01-30,11:35,A,56,6.0NRT,283.7,10.4,D,1.4300000000000002,1.8424025484181545,2.750330487327597
Romania,43.751,24.044,328.1,1.1,1.1,2020-01-30,11:35,A,81,6.0NRT,280.7,34.8,D,1.2100000000000002,2.054113438128265,3.8955139095425304
Romania,43.741,24.046,306.1,1.1,1.1,2020-01-30,11:35,A,59,6.0NRT,280.1,11.8,D,1.2100000000000002,1.674165453659113,2.7354148398305402
Bulgaria,42.623,26.773,303.3,1.4,1.2,2020-01-30,11:35,A,55,6.0NRT,282.4,12.5,D,1.68,2.312097646872785,2.626812087795225
Romania,46.735,26.503,301,1.6,1.2,2020-01-30,11:40,A,43,6.0NRT,278.8,13.2,D,1.92,2.7334655882356693,2.0392074206982302
Algeria,35.814,-0.275,313.3,1,1,2020-01-30,13:15,A,56,6.0NRT,292.2,9.1,D,1.0,0.3066429067435581,4.323943609437581
Germany,52.159,10.415,300.3,1.9,1.3,2020-01-01,01:00,A,23,6.0NRT,272.3,23,N,2.4699999999999998,3.4602190285222285,1.3021816879187882
Spain,43.171,-6.378,322.3,1.1,1,2020-01-01,02:40,A,100,6.0NRT,276.9,28.9,N,1.1,1.040506659168573,3.563113623346171
France,43.444,4.9,306.1,1.2,1.1,2020-01-01,10:25,T,55,6.0NRT,281.9,12.1,D,1.32,1.2962354828959208,2.79927920166785
Germany,51.481,6.709,300.9,1.2,1.1,2020-01-01,10:25,T,0,6.0NRT,274.5,10.6,D,1.32,1.6881483217980857,1.6996805649019546
Algeria,35.813,-0.262,304.3,1.7,1.3,2020-01-01,10:30,T,0,6.0NRT,286.6,13.8,D,2.21,2.1101924227632796,3.0540566064386874
Italy,37.33,14.359,300.6,1,1,2020-01-01,12:05,A,39,6.0NRT,286.3,5.4,D,1.0,0.46907240512903803,3.220564900518466
Italy,37.138,14.133,300.6,1,1,2020-01-01,12:05,A,40,6.0NRT,289.6,4.4,D,1.0,0.39006869767415786,3.436445104249095
Italy,37.247,13.649,301.5,1.1,1,2020-01-01,12:05,A,20,6.0NRT,288.5,4.4,D,1.1,0.5343039447970719,3.364110351325669
Germany,51.363,6.702,307.4,1.1,1.1,2020-01-01,12:10,A,49,6.0NRT,276.8,14.9,D,1.2100000000000002,1.6143494415341602,2.1735837036713077
Romania,45.006,23.804,300.1,2.8,1.6,2020-01-01,12:10,A,29,6.0NRT,278.6,32.7,D,4.4799999999999995,5.416866475520976,1.371243723089717
Spain,43.201,-4.23,316.5,1.7,1.3,2020-01-01,13:45,A,77,6.0NRT,273.1,42.1,D,2.21,2.8390275578508364,2.5461496460158712
North Macedonia,41.438,21.937,300.7,2.4,1.5,2020-01-01,19:55,T,32,6.0NRT,270.8,34.3,N,3.5999999999999996,4.550883236866898,1.2035598682420154
Germany,51.488,6.701,301.3,1.2,1.1,2020-01-01,21:35,T,40,6.0NRT,274.3,11.5,N,1.32,1.6335371200735718,1.5618604165895689
Austria,48.277,14.336,317.8,1,1,2019-12-21,01:20,A,96,6.0NRT,279.6,21,N,1.0,1.3087165212147864,3.2263645248611263
Turkey,41.271,32.01,301.4,1.3,1.1,2019-12-21,09:05,T,46,6.0NRT,285.8,9.4,D,1.4300000000000002,1.6571399799689095,2.853788802481636
Turkey,38.66,31.204,305.9,1.3,1.1,2019-12-21,09:05,T,43,6.0NRT,281.1,12.5,D,1.4300000000000002,1.7087870039285444,2.887444411550594
Turkey,37.546,32.728,301.9,1.1,1.1,2019-12-21,10:45,A,50,6.0NRT,287.7,6.2,D,1.2100000000000002,1.244269296036078,3.1902867802777344
Algeria,36.869,6.987,300,1.6,1.2,2019-12-21,10:45,T,16,6.0NRT,285.3,6.2,D,1.92,1.7044656210393385,2.759169190565662
Turkey,36.427,33.307,305.5,1.1,1.1,2019-12-21,10:45,A,61,6.0NRT,288,8.8,D,1.2100000000000002,1.2667188092411166,3.43537018767216
Turkey,37.598,34.202,305.7,1,1,2019-12-21,10:45,A,62,6.0NRT,289,6.8,D,1.0,0.8309183519843153,3.566135524110741
Turkey,37.322,33.342,301.5,1.1,1,2019-12-21,10:45,A,47,6.0NRT,288.7,5.2,D,1.1,0.8683543521702186,3.3395963110240765
Turkey,37.317,33.474,307.9,1.1,1,2019-12-21,10:45,A,66,6.0NRT,288.7,9.9,D,1.1,0.9737766717687489,3.6474554103901493
Turkey,37.275,33.335,304.5,1.1,1,2019-12-21,10:45,A,59,6.0NRT,289.3,6.9,D,1.1,0.9008360337448498,3.520692500095245
Turkey,37.226,33.096,308.2,1.1,1,2019-12-21,10:45,A,67,6.0NRT,290.3,9.4,D,1.1,0.9341838372983767,3.7646647540069003
Turkey,39.012,32.999,301.1,1.1,1,2019-12-21,10:45,A,45,6.0NRT,286.1,6,D,1.1,0.9716329594616175,3.0801726593544463
Turkey,38.184,33.399,302.1,1.1,1,2019-12-21,10:45,A,51,6.0NRT,287,5.9,D,1.1,0.9437756392068349,3.2184239377867345
Turkey,38.049,33.014,304.6,1.1,1,2019-12-21,10:45,A,59,6.0NRT,284.8,8.4,D,1.1,1.0173769609007373,3.208087398668256
Turkey,38.026,33.39,323.2,1.1,1,2019-12-21,10:45,A,82,6.0NRT,287.2,24.5,D,1.1,1.2907525811052745,4.282588003499695
Turkey,37.494,32.768,301.4,1.1,1.1,2019-12-21,10:45,A,47,6.0NRT,287,5.6,D,1.2100000000000002,1.247114883395772,3.120784265666374
Turkey,37.472,32.78,304.1,1.1,1.1,2019-12-21,10:45,A,58,6.0NRT,288.9,6.8,D,1.2100000000000002,1.2498637340968635,3.3685765776535304
Turkey,37.474,32.792,300.4,1.1,1.1,2019-12-21,10:45,A,36,6.0NRT,288.6,4.5,D,1.2100000000000002,1.1984202645334439,3.174767020727027
Turkey,37.191,31.452,301.9,1.3,1.1,2019-12-21,10:45,A,50,6.0NRT,284.6,10.5,D,1.4300000000000002,1.5243368858922826,2.9801052085014748
Turkey,37.627,34.152,300.2,1,1,2019-12-21,10:45,A,32,6.0NRT,289.8,3.9,D,1.0,0.7332564285102368,3.363093520930319
Turkey,37.596,34.19,308.7,1,1,2019-12-21,10:45,A,67,6.0NRT,289.5,8.9,D,1.0,0.8689522414414752,3.742248928013677
Ukraine,48.162,30.623,328.7,1,1,2019-12-21,10:50,A,86,6.0NRT,280.9,30.8,D,1.0,1.707401688925267,3.7070703466629626
Ukraine,48.16,30.61,328.6,1,1,2019-12-21,10:50,A,86,6.0NRT,281.3,30.7,D,1.0,1.6977484675892396,3.7282637275821577
Germany,52.156,10.403,301.9,2.5,1.5,2019-12-21,20:15,T,45,6.0NRT,274.4,36.4,N,3.75,4.757144211635332,0.9429512541861138
Spain,41.184,1.225,305.7,1,1,2019-12-21,21:50,T,65,6.0NRT,282.4,9.9,N,1.0,0.42625727864067486,2.891463097694316
Algeria,35.806,-0.252,300.4,1.3,1.1,2019-12-21,21:50,T,21,6.0NRT,287.5,7.3,N,1.4300000000000002,0.7319449260017634,3.0420958846781043
Algeria,35.81,-0.24,303,1.8,1.3,2020-01-28,02:25,A,52,6.0NRT,280.2,21,N,2.3400000000000003,2.5198765457812287,2.799175414805928
Algeria,35.813,-0.259,313.8,1.8,1.3,2020-01-28,02:25,A,88,6.0NRT,280,38.5,N,2.3400000000000003,2.748368234734519,3.3938917795234653
Algeria,35.807,-0.268,300.7,3.3,1.7,2020-01-28,10:10,T,35,6.0NRT,283.7,27.6,D,5.609999999999999,5.572924785630032,1.9939815658437579
Ukraine,51.46,26.976,300.5,2.7,1.6,2020-01-28,11:50,A,26,6.0NRT,277.1,27.8,D,4.32,5.698830852148194,1.0437493996816385
Ukraine,48.384,26.312,303.9,2.3,1.5,2020-01-28,11:50,A,57,6.0NRT,279.5,27.9,D,3.4499999999999997,4.752815467315336,1.722567207700792
Romania,45.3,27.095,317.4,2.4,1.5,2020-01-28,11:50,A,78,6.0NRT,285,60,D,3.5999999999999996,5.004618596976057,3.049736682432866
Romania,45.301,27.126,337.2,2.4,1.5,2020-01-28,11:50,A,90,6.0NRT,285,143.9,D,3.5999999999999996,5.692933345178759,4.643201938078737
Romania,45.304,27.103,330.2,2.4,1.5,2020-01-28,11:50,A,87,6.0NRT,285.8,108.9,D,3.5999999999999996,5.405947529146457,4.082623818660666
Romania,45.306,27.134,324,2.4,1.5,2020-01-28,11:50,A,83,6.0NRT,284.4,81.7,D,3.5999999999999996,5.212875326987344,3.4834390064495637
Belarus,51.67,27.021,313.3,2.7,1.6,2020-01-28,11:50,A,64,6.0NRT,275.8,68.2,D,4.32,6.102942534993584,1.8509282593673861
Belarus,51.667,27.025,312.8,2.7,1.6,2020-01-28,11:50,A,63,6.0NRT,275.6,66.1,D,4.32,6.089435251694738,1.7979305666944778
Bulgaria,42.103,25.238,307.5,1.7,1.3,2020-01-28,11:50,A,65,6.0NRT,287.2,16.5,D,2.21,2.9397985506657074,2.969809853536859
North Macedonia,41.439,21.943,300.5,1.2,1.1,2020-01-28,11:50,A,38,6.0NRT,287.7,5.4,D,1.32,1.4143321294424671,3.012703332886365
Greece,40.388,21.91,305.3,1.1,1.1,2020-01-28,11:50,A,17,6.0NRT,288,8.1,D,1.2100000000000002,1.3257791868000752,3.339031168998153
Greece,40.383,21.904,303.4,1.1,1.1,2020-01-28,11:50,A,56,6.0NRT,287.6,6.8,D,1.2100000000000002,1.3029547701291029,3.2226452452785206
Bulgaria,42.24,24.495,301.4,1.6,1.2,2020-01-28,11:50,A,47,6.0NRT,289.7,6.8,D,1.92,2.290189078675962,2.919044098095144
Bulgaria,42.204,24.463,305.9,1.6,1.2,2020-01-28,11:50,A,62,6.0NRT,290.1,11.2,D,1.92,2.3590737988218007,3.1735044545381172
Bulgaria,42.201,24.452,300.6,1.6,1.2,2020-01-28,11:50,A,39,6.0NRT,289.5,6.1,D,1.92,2.2782909450390125,2.8683903947648033
Bulgaria,42.112,25.229,301.1,1.7,1.3,2020-01-28,11:50,A,44,6.0NRT,288.1,8.9,D,2.21,2.804305549413744,2.6935702367396495
Algeria,35.803,-0.264,314,1.3,1.1,2020-01-28,13:25,A,70,6.0NRT,290.9,16,D,1.4300000000000002,1.0700659235305432,4.125143912076283
Algeria,35.804,-0.25,316,1.3,1.1,2020-01-28,13:25,A,58,6.0NRT,289.8,18.2,D,1.4300000000000002,1.1273536749053146,4.156159190258502
Belgium,51.171,3.813,300.3,1.1,1.1,2020-01-28,21:15,T,23,6.0NRT,274.5,10.6,N,1.2100000000000002,1.5316308638211804,1.6575864753373262
Germany,51.489,6.734,304.4,1,1,2020-01-28,21:15,T,55,6.0NRT,275,10.1,N,1.0,1.1675401661399774,1.9685567034295675
Algeria,36.874,6.958,317.9,1.3,1.1,2019-12-14,10:40,T,68,6.0NRT,290.3,22,D,1.4300000000000002,1.1847036574027976,4.1519526988224085
Algeria,36.877,6.944,336.8,1.3,1.1,2019-12-14,10:40,T,68,6.0NRT,290.5,54.6,D,1.4300000000000002,1.584897712180582,5.246980385217185
Italy,39.878,9.666,303,1.5,1.2,2019-12-14,10:40,T,47,6.0NRT,292.2,8.4,D,1.7999999999999998,1.6372616370292734,3.220977658130233
Italy,40.612,8.903,309.4,1.1,1,2019-12-14,12:20,A,69,6.0NRT,287.9,11.6,D,1.1,0.6468143203907561,3.5099620489612318
Algeria,36.788,7.7,327,1.4,1.2,2019-12-14,12:20,A,85,6.0NRT,292,40.9,D,1.68,1.8318165267226947,4.661380993597216
Italy,40.485,9.352,305.9,1.1,1,2019-12-14,12:20,A,62,6.0NRT,284.6,9.4,D,1.1,0.6586646114041854,3.134878103492166
Algeria,36.876,6.945,308.4,1.5,1.2,2019-12-14,12:20,A,51,6.0NRT,290.6,14.3,D,1.7999999999999998,1.5964010188368123,3.519449751074692
Italy,45.145,9.947,302.3,1.2,1.1,2020-02-16,01:15,A,48,6.0NRT,274.7,12.3,N,1.32,1.7662451452210197,2.3359028935335786
Ukraine,46.914,33.12,304.4,1.1,1,2020-02-16,09:00,T,59,6.0NRT,278.4,10.4,D,1.1,1.6878943604306473,2.5579871107008234
Ukraine,46.854,33.42,313.9,1.1,1,2020-02-16,09:00,T,66,6.0NRT,279.6,17.7,D,1.1,1.8233573955081854,3.0987245733996827
Romania,47.138,27.767,312.1,1.1,1.1,2020-02-16,09:00,T,72,6.0NRT,285,15.4,D,1.2100000000000002,1.9427150292165827,3.250597615576393
Ukraine,46.35,32.971,312,1.1,1,2020-02-16,09:00,T,68,6.0NRT,278.8,15.3,D,1.1,1.7761241606767388,2.970570116977377
Ukraine,45.376,29.486,300.6,1,1,2020-02-16,09:00,T,39,6.0NRT,281.3,6.4,D,1.0,1.3254045187924446,2.665544242312192
Ukraine,45.374,29.499,313.3,1,1,2020-02-16,09:00,T,73,6.0NRT,283,14.6,D,1.0,1.4920621991552707,3.3770866697086492
Bulgaria,42.711,24.18,300.3,1.4,1.2,2020-02-16,09:00,T,35,6.0NRT,283.4,9,D,1.68,2.2712786470522355,2.6173842414064104
Bulgaria,42.45,24.72,302.6,1.3,1.1,2020-02-16,09:00,T,53,6.0NRT,286.9,7.7,D,1.4300000000000002,1.7592694793800243,3.0737843854158706
Ukraine,46.917,33.106,315.9,1.1,1,2020-02-16,09:00,T,76,6.0NRT,279.4,19.4,D,1.1,1.8571028795806375,3.1814244742897073
Ukraine,48.45,31.542,313.7,1,1,2020-02-16,09:00,T,74,6.0NRT,281.6,14.8,D,1.0,1.6731045899596968,3.153740090504008
Ukraine,48.448,31.555,305,1,1,2020-02-16,09:00,T,60,6.0NRT,281.7,8.7,D,1.0,1.532665382281314,2.744592762972407
Ukraine,48.167,30.615,302.1,1,1,2020-02-16,09:00,T,51,6.0NRT,282.4,7.1,D,1.0,1.447994673536435,2.6705640485414497
Algeria,35.803,-0.247,307.2,1.1,1.1,2020-02-16,10:40,T,31,6.0NRT,291.9,6.2,D,1.2100000000000002,0.7678997920461375,3.9749971797288826
Algeria,35.808,-0.253,325.4,1.1,1.1,2020-02-16,10:40,T,58,6.0NRT,290.5,24.2,D,1.2100000000000002,1.1125396908751073,4.801482221888209
Algeria,35.999,7.835,307.2,1.5,1.2,2020-02-16,10:40,T,60,6.0NRT,297.1,6.8,D,1.7999999999999998,1.647940634433618,4.066800718829638
Romania,45.205,28.959,304,1.4,1.2,2020-02-16,10:40,A,45,6.0NRT,284.6,10.9,D,1.68,2.4716335098034246,2.7175620248349
Romania,45.214,28.967,306.9,1.4,1.2,2020-02-16,10:40,A,0,6.0NRT,283.6,14,D,1.68,2.5429802964112365,2.8002325659379217
Ukraine,45.368,29.487,351.4,1.3,1.1,2020-02-16,10:40,A,96,6.0NRT,286.3,102.4,D,1.4300000000000002,3.052949860878644,5.756952249940846
Romania,45.365,29.47,306,1.3,1.1,2020-02-16,10:40,A,63,6.0NRT,283.1,13.7,D,1.4300000000000002,2.087237432193268,2.8526861936516705
Italy,45.146,9.941,312.3,1.3,1.1,2020-02-16,10:40,T,68,6.0NRT,283.9,18.2,D,1.4300000000000002,1.8050396800618287,3.2455475023370837
Italy,43.847,11.13,300.8,1.5,1.2,2020-02-16,10:40,T,42,6.0NRT,285.6,8.6,D,1.7999999999999998,2.141087625993003,2.6871715208064586
Turkey,41.772,26.597,300.3,2.3,1.5,2020-02-16,10:40,A,31,6.0NRT,286.6,15,D,3.4499999999999997,4.349234378350136,2.3032891465423964
Romania,45.209,28.976,300.3,1.4,1.2,2020-02-16,10:40,A,17,6.0NRT,284.1,7.4,D,1.68,2.417772497807604,2.4994877920943086
Morocco,35.306,-5.817,303.7,2.3,1.5,2020-02-16,10:40,T,50,6.0NRT,293,13.1,D,3.4499999999999997,3.428663937947598,3.20085445465276
Morocco,35.308,-5.843,303.8,2.3,1.5,2020-02-16,10:40,T,51,6.0NRT,292.5,13,D,3.4499999999999997,3.4384326250539834,3.171334943192212
Ukraine,47.14,31.796,300.2,1,1,2020-02-16,10:45,A,31,6.0NRT,284.5,5.5,D,1.0,1.3505095217114527,2.7385667576370207
Ukraine,48.75,27.268,303.7,1.4,1.2,2020-02-16,10:45,A,57,6.0NRT,275.3,15.1,D,1.68,2.762806331945548,1.967973714235019
Romania,48.107,26.575,302.7,1.6,1.2,2020-02-16,10:45,A,53,6.0NRT,280.7,14.1,D,1.92,2.841609988222597,2.235777088478189
Ukraine,48.467,31,307.7,1.1,1,2020-02-16,10:45,A,66,6.0NRT,278.9,11.7,D,1.1,1.7318460849644894,2.6442947406676867
Ukraine,48.469,31.014,304.6,1.1,1,2020-02-16,10:45,A,59,6.0NRT,280.6,9.5,D,1.1,1.6503601023931829,2.606859871914184
Ukraine,48.956,34.484,301.4,1,1,2020-02-16,10:45,A,47,6.0NRT,279.7,7.7,D,1.0,1.5829289689077837,2.4040175760561278
Romania,46.888,26.537,316.9,1.7,1.3,2020-02-16,10:45,A,77,6.0NRT,282.4,35.3,D,2.21,3.518215560563144,3.054790823917054
Romania,46.879,26.546,305.5,1.7,1.3,2020-02-16,10:45,A,35,6.0NRT,280.9,15.7,D,2.21,3.30308478209034,2.305107917796935
Ukraine,47.616,31.343,302.3,1.1,1,2020-02-16,10:45,A,51,6.0NRT,285,6.3,D,1.1,1.4971035590526829,2.810112688150507
Romania,46.309,26.656,303.7,1.7,1.3,2020-02-16,10:45,A,57,6.0NRT,286,14.8,D,2.21,3.161041600063287,2.5827787161734714
Romania,46.314,26.677,318,1.7,1.3,2020-02-16,10:45,A,78,6.0NRT,287.8,37.9,D,2.21,3.4249194119323656,3.50435627859695
Moldova,46.66,29.415,308.9,1.3,1.1,2020-02-16,10:45,A,68,6.0NRT,286.2,13.4,D,1.4300000000000002,2.107420894651737,3.1091928061045504
Moldova,46.663,29.431,341.5,1.3,1.1,2020-02-16,10:45,A,92,6.0NRT,287.5,65.7,D,1.4300000000000002,2.7593618539466496,5.024071652660366
Ukraine,47.077,32.211,306.1,1,1,2020-02-16,10:45,A,63,6.0NRT,283.6,9.5,D,1.0,1.466303642109824,2.9628672911956655
Ukraine,47.004,32.166,304.3,1,1,2020-02-16,10:45,A,59,6.0NRT,282.6,8.2,D,1.0,1.4529135992815565,2.8147236385567025
Romania,45.623,26.939,302.4,1.7,1.3,2020-02-16,10:45,A,52,6.0NRT,286.8,13.5,D,2.21,3.1035648587719082,2.6017685522541387
Italy,44.541,11.173,308.8,1,1,2020-02-16,12:20,A,68,6.0NRT,289.7,8.1,D,1.0,0.8872273896268179,3.5907200746527024
Algeria,36.863,6.981,310.2,1.5,1.2,2020-02-16,12:20,A,68,6.0NRT,294.1,15.5,D,1.7999999999999998,1.7929561722459757,4.012735243267858
Italy,40.24,15.383,302.6,1.3,1.1,2020-02-16,12:20,A,52,6.0NRT,288.6,7.7,D,1.4300000000000002,1.4548847166830687,3.2596370525453295
Italy,40.248,15.375,301.5,1.3,1.1,2020-02-16,12:20,A,32,6.0NRT,287,6.7,D,1.4300000000000002,1.466625557017476,3.1000480148702763
North Macedonia,41.445,21.94,307.1,3.1,1.7,2020-02-16,12:20,A,65,6.0NRT,288.7,39.7,D,5.27,6.054799051499413,2.4850630576252195
Croatia,43.395,17.265,301.3,1.7,1.3,2020-02-16,12:20,A,46,6.0NRT,289.8,8.9,D,2.21,2.7404603126007445,2.8093338302019415
Bosnia and Herzegovina,43.88,17.212,304.1,1.7,1.3,2020-02-16,12:20,A,57,6.0NRT,284.3,17.6,D,2.21,2.941740886514449,2.6229380345985716
Bosnia and Herzegovina,43.878,17.191,302.3,1.7,1.3,2020-02-16,12:20,A,48,6.0NRT,286.5,15.2,D,2.21,2.864801125682763,2.6702610793516603
Bosnia and Herzegovina,43.875,17.207,303.9,1.7,1.3,2020-02-16,12:20,A,32,6.0NRT,285.2,16.1,D,2.21,2.9139811480588858,2.659856487563597
Bosnia and Herzegovina,44.013,16.921,305.2,1.7,1.3,2020-02-16,12:20,A,61,6.0NRT,288.2,16.4,D,2.21,2.8742480825145353,2.9061380861355515
Bosnia and Herzegovina,44.555,16.503,306.6,1.6,1.3,2020-02-16,12:20,A,60,6.0NRT,288.8,15.9,D,2.08,2.7717799525635347,3.0063192695173795
Bosnia and Herzegovina,44.553,16.482,300.8,1.6,1.3,2020-02-16,12:20,A,26,6.0NRT,286.8,9.1,D,2.08,2.7022662147828838,2.5733327271466484
Bosnia and Herzegovina,44.553,16.498,309.8,1.6,1.3,2020-02-16,12:20,A,69,6.0NRT,288,21.6,D,2.08,2.8561765043655054,3.1390325641554018
Italy,44.004,10.354,304.9,1,1,2020-02-16,12:20,A,60,6.0NRT,283.4,8.3,D,1.0,0.9257015322905877,3.0467672269837514
